IP Address      | Identity                                     | Gossip | TPU   | TPU-QUIC | RPC Address           | Version | Feature Set
170.39.116.250  | PLabzYaWC6otdxPfimutQyo6NW3voETNK5Fo8UKqpyZ  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
92.42.105.251   | 3XYpu62U669RoyiPwYykJfJZdkuo2dF3X6p4BBMFD7JH | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
62.197.45.238   | 2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd | 8000   | 8003  | 8009     | 62.197.45.238:8899    | 2.1.14  | 3271415109
104.194.11.36   | Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
177.54.159.47   | SLAY6uN1zZpXBTfbuDDCesNmM5D288xrz8uYvfS3n41  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.57.85    | Rosss8KdLc366Hg8tqigieoLiXWUwguw9giX4HP1UsE  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
45.250.255.167  | 9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7 | 8000   | 8003  | 8009     | 45.250.255.167:8899   | 2.1.14  | 3271415109
64.130.55.40    | 3F4NokvYX45gzFvkf5YkZV3H6qgDFGuEBPetCRJ4H5pm | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
57.129.73.139   | SscQkTYV2BFQYGGffAmTzvefrFrw6z9GNYiWHstVZ77  | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
91.189.180.214  | 5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ | 8001   | 8004  | 8010     | none                  | 2.1.11  | 3039680930
91.189.176.54   | 8fp2i8jhVcspsXUcHMQAnfQknT9nmuxFASdv6kV2FkwU | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
67.213.117.47   | ubmPuSVEsbd4W2gi85u8ZPisUNRUTVMXNCTR8AxDaxY  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
72.251.3.225    | EWoL98D6ZsVjsTxx1dipex6tZJot4DUpcWtN7cNAYsyz | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
3.79.229.25     | 9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ | 8000   | 8003  | 8009     | 3.79.229.25:8899      | 2.1.11  | 1725507508
213.163.64.147  | FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL | 6000   | 6003  | 6009     | none                  | 2.1.14  | 3271415109
64.130.52.111   | mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.185.230.98   | 2oygbVMTfRmUykKM7ZnRiPs2RRnX1TpdTy1LhH2rxF18 | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
192.155.100.61  | Dx1VZXPvXiAj4wydmDGdizkwvwpQXVSTfeVz3JS3xavj | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
95.179.216.68   | GwnQsVbbVsMhGqWV3gcVCF1364LRmftggyc5SmsYMLrY | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
37.61.218.226   | Ed9WjPnZfAXsPttcqxMwj94qsuXVRyBsyXnDkxFva2Zv | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
185.134.66.2    | NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
177.54.159.51   | 9Ukj3PkyD3igEDJGt1QTj9ThzjK6hMiadQfa3gm7kjf1 | 8000   | none  | none     | none                  | 2.0.19  | 607245837
62.113.194.180  | 6aiX7kVpUovCpbrLsMzG92qHcyhBrFcviDWHn2VzYYGB | 42837  | 11222 | 11228    | none                  | 2.1.11  | 1725507508
135.125.119.166 | 6gBnV7HJzrYEDrrzoBnNV6xAMPKVLNkPyh8iPRpcU5kB | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
185.177.74.32   | G3x5eb53kUpp92FWiyqRWJ3Q6e9tH3dEjGDgDWYf6was | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
213.21.201.83   | 7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf | 8001   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
185.26.10.191   | 7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
160.202.128.195 | 2juHAdAzxHN8NBbPorWKdswiP3BaXYtKXNJvx3QdmH9m | 8001   | 8004  | 8010     | none                  | 2.1.10  | 3039680930
217.147.40.105  | HJVsiUVvbYvTLHsRcHw3uT5cHJwbpGPCBbEf8EszLnyz | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
45.76.3.216     | B9KuBnmo5kMstTENiWY5HErMgzyMcj3x2mrLFeYyumdq | 8000   | 8003  | 8009     | 45.76.3.216:8899      | 2.1.14  | 3271415109
177.54.146.61   | simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb  | 8000   | 8003  | 8009     | 177.54.146.61:8899    | 2.1.14  | 3271415109
31.128.59.209   | 5Mu8kLG6kNPN8Eooc4A7a9PHeuqutTM5hQZtfB72Gsmb | 37958  | 11222 | 11228    | none                  | 2.1.11  | 1725507508
31.128.59.216   | Bnqie7FYWudbSuBjyRHzoKQrz7eGFxmY9wFAMQKKQjEe | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
62.197.45.92    | HwDqYfPnp956giyXf1kGFHkUdj6Uu7UyoPSNn1Ku2j5F | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
69.67.150.19    | E99w1XfS4UNM1xUKXWEuDmj8Mduy7u65jm2NCULTspSV | 8000   | 8003  | 8009     | 69.67.150.19:8899     | 2.1.14  | 3271415109
62.197.45.158   | 6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd | 8000   | 11222 | 11228    | 62.197.45.158:8899    | 2.1.14  | 3271415109
185.26.11.107   | FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi | 8000   | 8003  | 8009     | 185.26.11.107:8899    | 2.1.14  | 3271415109
204.16.242.190  | AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA | 8001   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.176.181.86   | makot6hiF2ZEWy1yPF5otx73VuXpP5SCUeCbZiiGSt4  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
107.155.92.114  | D4B64Fa4U3Aw3VzDb6ktqxnAqnAdeiXxKY214JRRyWBK | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
103.50.32.71    | 8Ey5FDayWYgJdVoquScT2hJDKWk7nQQfqzfGBt1emJpx | 8001   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
217.170.207.130 | D6uUDTEgXDf1yzLuQfFFCEKF9a2Ri5trFAWwaUpKB2ji | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
46.166.162.211  | FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
84.32.186.121   | tPTMVvqGgzecHLQKHUhoXR8UFuZrFzz9UKK4ywVdLaZ  | 8001   | 8003  | 8009     | none                  | 2.0.18  | 607245837
154.51.14.145   | Fire6ZGPLaqBBGWXC8PgweVjREVXRhwzgRNkdGs1wfQM | 8000   | 11222 | 11228    | 154.51.14.145:8899    | 2.1.14  | 3271415109
62.113.194.248  | w3iDxC22CnKLUcST77cp5ZPGbEjXGrp5gvgtEPNNMaA  | 8001   | 9001  | 9007     | none                  | 0.305.20111| 3039680930
145.40.91.189   | DMGGRvdRwhqrpo7LLnUzSkivaTNoGCsU4NtnL6czYKYG | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
84.32.186.123   | HwdfNWCqP2vXRvaHqQhoVUM2uPndaY8DDJzzBxCoPNHU | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
109.94.96.205   | 2EsGVtmMHo9phRWgazxjXDdu2J1yDGPp9t6Lws5SkDWB | 30157  | 11222 | 11228    | none                  | 2.1.14  | 3271415109
185.86.135.87   | ABoQemRyVhz3zvzP2C5nUmFfezkqn5KGzKoeMhk6zYzh | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
160.202.131.15  | FEtkEYC16YG4ANgohvGUhobZMTSKmNKJc5h8QvpRazrA | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
162.19.43.87    | 5A8wwE5c2ND3H4ECwgpcPV28Gu9N1YjkvHTY4a1dm1EN | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
103.167.235.181 | 9SjGU3tzdEXfLaVsLpnTwP3inBNhAPMq4XKupUf9Ms5E | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
64.130.55.36    | 9jxgosAfHgHzwnxsHw4RAZYaLVokMbnYtmiZBreynGFP | 8001   | 9001  | 9007     | none                  | 0.407.20113| 1725507508
89.207.223.147  | 4vvaKfJyXfvyvk3Uq8CGMTWTs7ATw9mLgK4XbpVMe1vo | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
173.225.108.222 | EGEWM1gcMKcZzgtwxzRP9qrKsRQ9WMNmJA7Q6CjY8sVC | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
74.118.139.101  | 57i31UEyDg4koaZMZ1wAHbYuezXv3AVaHtvJgJarxt3f | 8015   | 8018  | 8024     | none                  | 2.1.14  | 3271415109
185.86.135.74   | 5B1eeUcVsdX1GQPxeipE6MXaQZwGAWNEWCTPWXqVL2j9 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
84.32.186.105   | AEHqTB2RtJjegsR2ePjvoJSm6AA5pnYKWVbcsn6kqTBD | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
46.166.162.136  | 58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
178.237.58.187  | Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
67.213.113.101  | rapXHroUoGG3KvZ3qwjvGMdA7siWXwXpiNC1bYarvSC  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
69.67.148.121   | GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
217.28.49.84    | 2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2 | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
72.251.3.60     | HjFSnMZX3mUgEjtzrS322dFcMAtzYon3xkZbMzHe3KWs | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
155.138.205.169 | 2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc | 8000   | 8003  | 8009     | 155.138.205.169:8899  | 2.1.14  | 3271415109
217.28.49.94    | 5p8qKVyKthA9DUb1rwQDzjcmTkaZdwN97J3LiaEywUjd | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
62.197.45.240   | BWungpcnz1j9CFuxk1oXtLZ42WgnRpGmYxS9ZVaoQ3hJ | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
154.30.2.20     | Fz6BL7pe2F8Fc78ZgLrPuXv9w8rz9UY3AZnDaxyGvuBT | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
64.130.51.51    | ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR | 8001   | 8004  | 8010     | none                  | 2.0.21  | 607245837
169.197.86.61   | sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y  | 8001   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
185.26.11.111   | Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT | 8000   | 8003  | 8009     | 185.26.11.111:8899    | 2.1.14  | 3271415109
148.113.187.45  | 8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7 | 8001   | 8023  | 8029     | none                  | 2.1.11  | 1725507508
136.244.110.211 | 9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
162.19.102.192  | 7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW | 8000   | 8003  | 8009     | 162.19.102.192:8899   | 2.1.14  | 3271415109
64.176.218.125  | sw111gPaikSJLqobN3s6KogBD1zGH2w92ahqdKEzjCw  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.50.15    | iggyroq4YSBgSfmruSxuz3uj7dZvnsFXyZFXYcYy3FR  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
103.167.235.116 | 8tw4e29txix1jX4vq4oBL9oEL675XzSsGAKYm1UG81s1 | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
64.130.63.21    | 29r4yNFTEczzMxLN39jPj59dZZjLZdr5p1HyjQC5Wvnu | 8000   | 8003  | 8009     | none                  | 2.0.19  | 607245837
84.32.186.111   | 4yR5uFMdBqxAJivLBz5hS5ooEdjgCkegjKBYzkCui3Pp | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
70.34.254.112   | 3kiyzZdvgkxhkef8v8cgbWe7JJ6a7NyNDpXMPnEUpb7x | 7000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
137.220.32.24   | EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
84.17.53.104    | ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
146.0.251.241   | CQYub9hafWbzwjYyr8hBVkKqD2LxDoDD9HhDzuNNc95n | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
67.213.113.103  | CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
169.155.44.188  | EUcJwf7jXskRE6NZBtFPVH2EedNvNYko8LL2WT62XctB | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
31.134.207.212  | GwHH8ciFhR8vejWCqmg8FWZUCNtubPY2esALvy5tBvji | 33000  | 11222 | 11228    | none                  | 2.1.14  | 3271415109
85.195.93.17    | ANTmwMfoBzEk31Rw8e11nLRvDgzWEVEMGUUy1v9fdRxV | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
5.199.172.138   | 2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
154.30.2.23     | 4RLcStbSkt5S1Xm4mStup6N13PGyAfAWy7Vs5d7yJRnY | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
185.189.44.169  | AopYZ35QJ3V2dxie66TB8SGcaKNoCyRnn5Jf37WS6KiS | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
145.40.114.125  | A5nvA7aUhcQWBeKFaf8WC7e5Ryzp4piuWc3hkvpLfgSs | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
103.28.89.181   | PRGNnb8DxVcP2WjSHfVRGgc8SkA5u6dbMwoTVV1BGKN  | 8001   | 9001  | 9007     | none                  | 0.407.20113| 1725507508
173.231.15.242  | CTXhU887XFTPk7HQdVQ9DVyEoa5iqwmU2kunFiaFv7aY | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
37.61.211.123   | 8a5oKmUfwQZwZHV2NFYmiRLNepySV6cNTjEoW7pEFZBN | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
88.216.39.67    | 8Ua6QwcSJmYb3w4Mvxf67Fqw3gK88SrbWnxR3NZ9mjyn | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
23.228.106.11   | 9jzTU6Uux7aXGcNWggfsW1kmq4fuSpFPLNjJRsCqYeZA | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
217.170.192.106 | C4bgengueVA9cRcprjutgu9XgvgoaaFnCqvpZaPy27xx | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
159.148.20.198  | CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
176.98.40.40    | DbnMbtAJJeGePLgg1Xy2Bq71amFtLbbVCMdxEywdcSev | 8000   | 8003  | 8009     | none                  | 2.1.11  | 3039680930
23.111.240.149  | HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi | 25000  | 25003 | 25009    | none                  | 2.1.14  | 3271415109
86.109.8.185    | JCXZCN5fkQuo8ZNQa51Yxyb8X2PnsASgb9PTYNYfnmhx | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
199.247.8.121   | CaveyttUBTKttncu1e4RF814XjuoGfYv8cEsiKGDNCPX | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
80.77.175.66    | 2owZqEAQvSWxKixL1MPtQ5Xivr8hkQBuURvEvJBv9wmU | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
213.163.64.136  | BVywdtWgb7q3PFTexiH9TTaLyh7HxLnBZSkQxedbbJCu | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
192.64.85.26    | C3NxKEWdbR2XfHkCgbu2wCFeCCduJYkJ2pEomKx2wjRP | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
183.81.169.228  | CZ2xJQHwiojrAgrR2BUNheuWxXGjSVSZrkcxFcAGoSUH | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
64.130.53.79    | ANSEMDVtnp4EDAT1ig9Ld3wcrgaStvUGSNe9yTHYhStK | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
185.8.106.187   | HUX9ouTwpNGCqN9hEgzv1KkvQyJjb6pCuyYw5WCifWzM | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
216.158.66.218  | 7LMg8n5DRe5UzSH1Qyn7say9HQshWjjnaURMBaNgxCYE | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
185.189.44.202  | 9oJDQSVw9z7Hb6NGQvoYbvqEGgdyzt5SzX73uKRCupVr | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
208.91.110.116  | Fumin2Kx6BjkbUGMi4E7ZkRQg4KmgDv2j5xJBi98nUAD | 8000   | 11222 | 11228    | 208.91.110.116:7211   | 2.1.14  | 3271415109
185.86.135.77   | indMGAW9rPd6d4Pe8YoN2gYRhUpLmEDdSGeQVo6kJ46  | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
91.134.56.134   | 8U1oTx4EvAgqesgaemAzpwrJsysUHEg8bBQ7Kdbp1W5X | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
104.37.190.98   | 5kDUMbzxvNeZmTsfihooJkgnFX71wgP1H8jjeXncRBsu | 8000   | 8003  | 8009     | 104.37.190.98:8899    | 2.1.14  | 3271415109
185.191.116.169 | 7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
38.88.64.86     | 8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5 | 8502   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
45.250.253.87   | EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f | 8000   | 8003  | 8009     | 45.250.253.87:8899    | 2.1.14  | 3271415109
173.231.12.74   | CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
207.188.7.119   | GGX3BEoZDqjxcw4AbCdu62ZTMrkpSgmPt81oP2mVuZNS | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
149.255.37.90   | A8vNkfP4Rv6msJyuXgwvUSUUu5vPfLxMJB5ddNkHaCGJ | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
37.72.171.62    | 4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
77.81.119.214   | Hhn4usDjnktbPURJHbi4YrPdKudBD5Qq35mTcaQ3Uu6  | 8602   | 8605  | 8611     | none                  | 2.1.11  | 1725507508
185.26.11.109   | 6aDs9tUm2gErcPn2c1TZnp5cu2bQV9BzyuwW4baWQYd4 | 8000   | 8003  | 8009     | 185.26.11.109:8899    | 2.1.14  | 3271415109
205.209.119.110 | 7MuF8X6oRnNDw2q2D66MYDfJ4mEPk4ifiAv9s21duwax | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
202.8.10.166    | mrgn3H4uBbKAWBjdFKSGks3SpLm4q8YaRxUCMGa5ZBY  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
64.130.52.67    | FWSHEWDt9ufmg3JtmWzhay5zncUiJHA7Xz9hBmdx2pCU | 8001   | 9001  | 9007     | none                  | 0.101.20111| 3039680930
91.242.214.53   | HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9 | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
185.189.44.198  | 3fHDpgV7GG2fRirqYNFvAUfH5BnbQnRYDqeJBpVFKm8s | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
185.26.11.159   | eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK  | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
80.77.161.210   | FoCQPE5Q55aHjn3EFie3SSgCZBziHjMqNQq7xMygWRYx | 8001   | 8004  | 8010     | none                  | 2.1.11  | 1725507508
64.130.52.158   | 7CR3Jq4ny2tsr3DX3DvyjoU8TYs776MGkU6nLMWjAqCT | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
37.72.171.10    | R1parD2CtxPBGPABB2m3JjuLpGgNLiJuLxyt7qvAJR3  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
89.222.171.195  | AXX64w9VS82qbM6WP5FHSPK7qbnRtzxyAvjARsencqrZ | 10916  | 15509 | 15515    | none                  | 2.0.21  | 607245837
69.10.62.190    | 4CKFRwj6YzVygMptmFtZgBNNn7zyCsVibM8Aq5pG252v | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
64.130.52.115   | EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV | 8000   | 8003  | 8009     | none                  | 2.1.13  | 1725507508
23.111.240.159  | 7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84 | 25000  | 25003 | 25009    | none                  | 2.1.14  | 3271415109
149.28.99.125   | JDNEkqjDDDMHb6qF8toRdg5geXkMXp4mD9hA42qn9zVh | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
185.26.11.193   | 2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL | 8002   | 8004  | 8010     | none                  | 2.1.14  | 3271415109
148.113.187.6   | 6M53yM6dsE6hiaHgxWvYa4fsfzQTGyAZn7rM6JrzbqJV | 10001  | 10004 | 10010    | none                  | 2.1.14  | 3271415109
64.130.52.48    | AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
134.119.192.207 | ET6sihELJYJeiQ6z3MdpSnbHWPPJ5FUFjZag1BtxVX6e | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
149.255.37.170  | D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz | 8000   | 8003  | 8009     | 149.255.37.170:8899   | 2.1.14  | 3271415109
45.135.201.211  | 1MuaDGhuN7KRqvsupUcYmq9u1YRh1pp38hu1WV2WC6S  | 5555   | 5558  | 5564     | none                  | 2.1.14  | 3271415109
216.238.85.198  | 8cnksBVjDPspn3AvmxJd8JKUdh4uWDDXzDemPmDctaHi | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
80.77.161.214   | Hu3b6mGQJ5jRYRJxdH4kZX6VAyw3p4LAmxDBxhvXVKje | 8000   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
145.40.126.251  | Hpq4nm4CtYynqiao5mJCFyD4sbiXXEQiSN2JXScJ5rff | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
195.14.6.38     | 3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6 | 8001   | 8004  | 8010     | 195.14.6.38:8899      | 2.1.11  | 1725507508
185.189.44.221  | 85YBDL6Wf7pdJBNqqCEuW4hCD7FVKv7gqnF8cKZycZmA | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
31.128.59.201   | ALxZnHDetfXHaTZWB7Xwn2WHpbvNPYz5b4zLRsfFvpUb | 31210  | 11222 | 11228    | none                  | 2.1.11  | 1725507508
62.197.45.232   | 4n2or6zoFFSJnzihG8NEHsqHQ7W39SVDs5gYeijc8u5d | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
173.231.56.142  | D4NAMzyruddCwjxwPfmKf1R2MNhviszUJAb568koCZ4H | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
185.8.106.235   | CvnvV1A7bkK6Dp4gcAyFdEuAKLvqWtmLp5V23MUnk62a | 8000   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
62.197.45.233   | FZrSKKsKfZJovcQWRQFDXz8DbHKCSRZLZqbBAGd1dG57 | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
5.199.172.177   | HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
212.83.42.87    | 8rWDbEsuz4UWF2ZXiHhMECPkTZm51YrRaQSoSz8RPz2H | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
46.166.162.138  | 8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM | 12000  | 12003 | 12009    | none                  | 2.1.14  | 3271415109
209.250.245.183 | Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6 | 8000   | 8003  | 8009     | none                  | 2.1.14  | 3271415109
46.166.162.140  | EXCMwETx5Txcvxt6YYqxFmhSpQKH5BVjdat3NE5eJJ6a | 8001   | 11222 | 11228    | none                  | 2.1.11  | 1725507508
67.209.52.92    | Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex | 8001   | 11222 | 11228    | none                  | 2.1.14  | 3271415109
91.189.180.218  | RhoAkvPz4uJY6F5EnmBSHnFFEeyA9rt9Rvp95G6HraT  | 8000   | 8003  | 8009     | none                  | 2.1.11  | 1725507508
